vehicle_id,zone_name,latitude,longitude,soc_now,hour,day_of_week,demand_zone_score,timestamp_iso,temp_c,rain_mm,battery_health,trips_last_24h,avg_trip_km,last_trip_km,last_trip_min,minutes_to_empty
BOB-1210-1170,Bobigny,48.912361,2.462489,0.75,22,2,1.15,2025-12-10T22:00,9.9,2.72,0.976,2,1.05,1.41,7.9,285.1
MAL-1210-1171,Malakoff,48.820823,2.283818,0.601,13,2,1.05,2025-12-10T13:00,7.4,0.0,0.945,3,2.2,2.66,7.7,288.5
BOB-1210-1172,Bobigny,48.894651,2.448383,0.234,13,2,1.15,2025-12-10T13:00,6.2,1.17,0.875,3,2.08,2.04,17.1,123.4
VLP-1210-1173,Villepinte,48.984283,2.533539,0.372,8,2,1.74,2025-12-10T08:00,9.6,0.0,0.985,6,2.58,3.03,19.8,121.3
MAL-1210-1174,Malakoff,48.822289,2.307149,0.632,12,2,1.05,2025-12-10T12:00,7.9,5.9,0.908,0,1.64,1.36,9.2,312.4
VRY-1210-1175,Viry-Chatillon,48.662965,2.396147,0.95,10,2,1.0,2025-12-10T10:00,11.5,0.0,0.911,3,2.08,2.03,9.9,521.2
BOB-1210-1176,Bobigny,48.911005,2.460651,0.254,7,2,1.667,2025-12-10T07:00,9.3,0.0,0.916,6,1.54,1.86,18.8,63.8
VLP-1210-1177,Villepinte,48.975137,2.556736,0.413,13,2,1.2,2025-12-10T13:00,10.2,2.51,0.896,2,1.29,1.79,13.4,171.7
MAL-1210-1178,Malakoff,48.830587,2.283337,0.688,22,2,1.05,2025-12-10T22:00,11.5,3.6,0.87,3,2.97,2.96,10.7,320.8
BOB-1210-1179,Bobigny,48.910383,2.458552,0.587,7,2,1.667,2025-12-10T07:00,9.9,2.87,0.91,3,2.55,1.38,18.9,170.5
BOB-1210-1180,Bobigny,48.910374,2.434496,0.501,8,2,1.667,2025-12-10T08:00,9.8,0.0,0.888,4,1.89,2.23,12.2,140.3
BOB-1210-1181,Bobigny,48.890407,2.478296,0.225,21,2,1.15,2025-12-10T21:00,7.5,2.94,0.912,1,1.78,1.82,8.2,140.4
MAL-1210-1182,Malakoff,48.832566,2.309066,0.461,6,2,1.05,2025-12-10T06:00,11.3,0.69,0.875,0,1.9,1.39,11.5,211.0
RSB-1210-1183,Roissy-en-Brie,48.780524,2.645258,0.522,8,2,1.595,2025-12-10T08:00,7.5,1.47,0.935,5,2.39,2.58,17.1,156.6
VRY-1210-1184,Viry-Chatillon,48.66267,2.376525,0.512,9,2,1.45,2025-12-10T09:00,10.0,0.0,0.91,4,2.72,3.62,16.2,176.9
BOB-1210-1185,Bobigny,48.904559,2.463266,0.752,13,2,1.15,2025-12-10T13:00,8.6,0.15,0.971,1,2.57,2.21,9.1,332.9
BOB-1210-1186,Bobigny,48.916576,2.439923,0.44,17,2,1.667,2025-12-10T17:00,12.8,0.0,0.871,3,4.1,2.7,14.8,143.0
RSB-1210-1187,Roissy-en-Brie,48.794807,2.648986,0.43,10,2,1.1,2025-12-10T10:00,7.2,0.83,0.998,2,2.48,3.58,11.2,179.5
BOB-1210-1188,Bobigny,48.914042,2.43156,0.503,16,2,1.15,2025-12-10T16:00,13.5,0.0,0.939,6,1.51,2.25,14.4,234.8
MAL-1210-1189,Malakoff,48.824152,2.303748,0.399,7,2,1.522,2025-12-10T07:00,5.4,0.0,0.927,7,1.51,2.09,14.2,116.1
MAL-1210-1190,Malakoff,48.830215,2.314462,0.633,11,2,1.05,2025-12-10T11:00,13.1,4.85,0.864,4,1.89,1.71,14.5,284.0
VLP-1210-1191,Villepinte,48.968852,2.539234,0.511,11,2,1.2,2025-12-10T11:00,6.6,0.0,0.998,3,1.3,1.46,11.2,185.0
RSB-1210-1192,Roissy-en-Brie,48.780852,2.645739,0.432,20,2,1.595,2025-12-10T20:00,9.4,2.47,0.921,4,2.34,2.07,16.2,132.8
VLP-1210-1193,Villepinte,48.971211,2.547147,0.523,11,2,1.2,2025-12-10T11:00,15.1,0.0,0.998,2,2.68,2.42,13.0,229.8
VRY-1210-1194,Viry-Chatillon,48.665261,2.391441,0.472,16,2,1.0,2025-12-10T16:00,10.3,0.0,0.871,5,1.53,2.3,9.2,262.3
RSB-1210-1195,Roissy-en-Brie,48.789989,2.666414,0.816,11,2,1.1,2025-12-10T11:00,10.1,1.79,0.953,3,1.52,2.31,8.4,346.1
RSB-1210-1196,Roissy-en-Brie,48.793142,2.649665,0.423,10,2,1.1,2025-12-10T10:00,7.1,0.0,0.951,3,2.5,2.85,8.6,173.5
RSB-1210-1197,Roissy-en-Brie,48.794256,2.64321,0.34,15,2,1.1,2025-12-10T15:00,12.7,4.47,0.863,3,2.05,1.28,7.8,150.0
BOB-1210-1198,Bobigny,48.908246,2.437551,0.519,12,2,1.15,2025-12-10T12:00,5.5,0.0,0.986,5,2.62,2.79,10.1,252.2
MAL-1210-1199,Malakoff,48.821249,2.298365,0.33,15,2,1.05,2025-12-10T15:00,9.9,0.08,0.942,3,1.43,1.41,5.1,151.5
MAL-1210-1200,Malakoff,48.825743,2.294643,0.41,21,2,1.05,2025-12-10T21:00,13.8,0.23,0.897,3,0.3,1.24,10.7,193.7
MAL-1210-1201,Malakoff,48.812831,2.30918,0.82,22,2,1.05,2025-12-10T22:00,9.4,2.22,0.953,1,0.39,0.21,7.5,384.5
RSB-1210-1202,Roissy-en-Brie,48.804399,2.646587,0.595,17,2,1.595,2025-12-10T17:00,4.5,0.5,0.975,4,1.46,1.86,14.8,184.6
RSB-1210-1203,Roissy-en-Brie,48.806559,2.641105,0.1,20,2,1.595,2025-12-10T20:00,7.6,1.65,0.982,3,1.42,1.81,18.8,31.4
VLP-1210-1204,Villepinte,48.975464,2.522301,0.199,16,2,1.2,2025-12-10T16:00,9.8,1.0,0.891,2,2.58,2.93,9.2,64.5
VLP-1210-1205,Villepinte,48.968421,2.539186,0.659,16,2,1.2,2025-12-10T16:00,12.3,0.0,0.903,2,1.75,2.31,13.6,264.7
MAL-1210-1206,Malakoff,48.823865,2.29869,0.467,18,2,1.522,2025-12-10T18:00,8.8,0.0,0.957,3,2.12,2.25,12.0,174.3
MAL-1210-1207,Malakoff,48.817521,2.288073,0.374,10,2,1.05,2025-12-10T10:00,7.8,0.0,0.96,1,1.28,0.84,9.6,174.5
RSB-1210-1208,Roissy-en-Brie,48.785266,2.659683,0.652,12,2,1.1,2025-12-10T12:00,10.8,1.12,0.994,2,1.5,1.01,12.7,300.0
BOB-1210-1209,Bobigny,48.916127,2.465552,0.55,8,2,1.667,2025-12-10T08:00,6.5,0.0,0.9,6,2.59,2.4,14.1,175.3
BOB-1210-1210,Bobigny,48.913453,2.446423,0.403,10,2,1.15,2025-12-10T10:00,6.5,0.0,0.952,4,1.45,1.1,11.7,165.3
RSB-1210-1211,Roissy-en-Brie,48.790986,2.639849,0.63,12,2,1.1,2025-12-10T12:00,13.1,2.84,0.974,5,1.4,1.09,13.8,302.8
MAL-1210-1212,Malakoff,48.806643,2.293818,0.491,9,2,1.522,2025-12-10T09:00,9.4,0.31,0.902,7,1.65,1.12,15.4,183.5
BOB-1210-1213,Bobigny,48.898314,2.447925,0.305,15,2,1.15,2025-12-10T15:00,-0.9,3.54,0.927,5,0.76,0.66,10.0,146.7
VRY-1210-1214,Viry-Chatillon,48.682326,2.372507,0.495,17,2,1.45,2025-12-10T17:00,17.1,5.25,0.999,6,2.54,2.14,7.4,163.1
VRY-1210-1215,Viry-Chatillon,48.668147,2.386446,0.148,11,2,1.0,2025-12-10T11:00,10.2,0.63,0.876,3,0.81,0.2,10.5,59.6
VRY-1210-1216,Viry-Chatillon,48.659307,2.386467,0.648,18,2,1.45,2025-12-10T18:00,14.9,0.77,0.904,3,2.03,2.37,14.6,214.6
MAL-1210-1217,Malakoff,48.814392,2.298982,0.52,9,2,1.522,2025-12-10T09:00,11.2,2.26,0.894,5,2.82,2.2,11.6,158.9
MAL-1210-1218,Malakoff,48.804689,2.294662,0.298,12,2,1.05,2025-12-10T12:00,1.7,6.88,0.939,5,3.26,3.78,5.8,142.2
MAL-1210-1219,Malakoff,48.813,2.333296,0.404,12,2,1.05,2025-12-10T12:00,9.7,0.0,0.938,3,0.88,0.64,8.8,201.4
BOB-1210-1220,Bobigny,48.908606,2.473395,0.47,11,2,1.15,2025-12-10T11:00,12.9,0.0,0.893,2,1.89,2.15,8.3,197.2
VRY-1210-1221,Viry-Chatillon,48.661275,2.368555,0.444,11,2,1.0,2025-12-10T11:00,5.6,0.5,0.898,8,1.49,1.25,14.6,193.0
RSB-1210-1222,Roissy-en-Brie,48.780416,2.623611,0.611,11,2,1.1,2025-12-10T11:00,13.3,1.23,0.946,3,0.81,0.2,14.9,283.1
VRY-1210-1223,Viry-Chatillon,48.667948,2.376711,0.29,19,2,1.45,2025-12-10T19:00,9.4,0.1,0.995,3,2.38,2.49,15.5,105.7
VLP-1210-1224,Villepinte,48.976589,2.568636,0.628,21,2,1.2,2025-12-10T21:00,5.4,0.0,0.957,3,1.48,2.44,11.9,262.9
MAL-1210-1225,Malakoff,48.812817,2.290694,0.186,9,2,1.522,2025-12-10T09:00,10.5,0.0,0.951,4,2.18,1.79,19.8,62.1
MAL-1210-1226,Malakoff,48.81673,2.287178,0.231,9,2,1.522,2025-12-10T09:00,5.0,0.95,0.896,2,1.88,2.1,15.4,84.4
VRY-1210-1227,Viry-Chatillon,48.677073,2.38462,0.407,10,2,1.0,2025-12-10T10:00,13.1,0.11,0.931,2,1.47,2.33,9.8,236.3
BOB-1210-1228,Bobigny,48.907036,2.472378,0.301,17,2,1.667,2025-12-10T17:00,12.8,2.1,0.884,6,3.21,3.62,23.0,79.5
BOB-1210-1229,Bobigny,48.900616,2.471725,0.318,17,2,1.667,2025-12-10T17:00,7.7,0.03,0.861,3,2.81,1.74,11.8,97.9
BOB-1210-1230,Bobigny,48.917138,2.430442,0.283,7,2,1.667,2025-12-10T07:00,8.2,2.3,0.861,5,1.49,1.07,15.5,59.3
VLP-1210-1231,Villepinte,48.973852,2.550801,0.344,10,2,1.2,2025-12-10T10:00,5.1,1.07,0.868,7,2.58,2.65,5.6,137.3
BOB-1210-1232,Bobigny,48.899586,2.441845,0.485,8,2,1.667,2025-12-10T08:00,11.8,0.0,0.956,4,3.74,3.83,17.8,164.7
MAL-1210-1233,Malakoff,48.832578,2.338843,0.594,15,2,1.05,2025-12-10T15:00,6.3,1.74,0.985,2,0.3,1.0,11.9,297.0
MAL-1210-1234,Malakoff,48.825398,2.301515,0.164,18,2,1.522,2025-12-10T18:00,8.3,0.0,0.971,4,3.73,3.47,13.9,71.6
VRY-1210-1235,Viry-Chatillon,48.674122,2.404472,0.838,9,2,1.45,2025-12-10T09:00,7.1,2.69,0.959,4,1.7,1.82,16.0,296.3
VLP-1210-1236,Villepinte,48.979879,2.541481,0.594,19,2,1.74,2025-12-10T19:00,10.5,0.96,0.943,7,1.48,1.53,19.1,160.5
RSB-1210-1237,Roissy-en-Brie,48.789404,2.642563,0.95,10,2,1.1,2025-12-10T10:00,6.5,1.54,0.905,4,2.33,2.41,8.3,468.7
BOB-1210-1238,Bobigny,48.901339,2.469361,0.323,17,2,1.667,2025-12-10T17:00,5.7,0.25,0.95,2,2.14,2.76,19.8,87.3
VRY-1210-1239,Viry-Chatillon,48.667025,2.38883,0.52,21,2,1.0,2025-12-10T21:00,9.2,1.94,0.882,3,1.43,0.2,12.6,268.3
BOB-1210-1240,Bobigny,48.914043,2.456267,0.391,11,2,1.15,2025-12-10T11:00,11.1,0.0,0.964,1,1.31,1.38,14.6,187.7
VRY-1210-1241,Viry-Chatillon,48.674676,2.385562,0.264,9,2,1.45,2025-12-10T09:00,8.7,3.54,0.916,1,1.87,1.97,13.3,64.2
MAL-1210-1242,Malakoff,48.822722,2.294802,0.132,16,2,1.05,2025-12-10T16:00,5.7,0.0,0.946,3,1.95,1.85,10.0,44.9
BOB-1210-1243,Bobigny,48.907574,2.468268,0.758,6,2,1.15,2025-12-10T06:00,10.1,3.24,0.974,4,1.94,2.16,7.8,349.5
RSB-1210-1244,Roissy-en-Brie,48.788699,2.618848,0.417,13,2,1.1,2025-12-10T13:00,7.1,0.0,0.957,4,2.3,2.88,10.6,214.1
MAL-1210-1245,Malakoff,48.809488,2.299824,0.616,14,2,1.05,2025-12-10T14:00,11.6,0.14,0.964,1,1.2,1.04,13.0,306.6
VLP-1210-1246,Villepinte,48.96558,2.551356,0.642,19,2,1.74,2025-12-10T19:00,4.4,1.99,0.957,3,4.59,4.68,22.4,174.4
VLP-1210-1247,Villepinte,48.960479,2.533799,0.712,20,2,1.74,2025-12-10T20:00,11.9,0.0,0.958,6,2.46,2.26,13.0,197.0
BOB-1210-1248,Bobigny,48.896739,2.459185,0.301,7,2,1.667,2025-12-10T07:00,11.0,0.53,0.917,4,3.3,2.33,11.9,40.5
VLP-1210-1249,Villepinte,48.975645,2.559565,0.669,11,2,1.2,2025-12-10T11:00,17.1,1.89,0.862,4,2.67,2.87,15.6,312.9
RSB-1210-1250,Roissy-en-Brie,48.782774,2.658033,0.552,15,2,1.1,2025-12-10T15:00,8.2,0.0,0.908,2,1.99,1.92,5.9,259.3
BOB-1210-1251,Bobigny,48.91413,2.451422,0.715,15,2,1.15,2025-12-10T15:00,7.8,0.76,0.881,3,1.53,1.22,12.1,314.4
RSB-1210-1252,Roissy-en-Brie,48.777273,2.633849,0.682,21,2,1.1,2025-12-10T21:00,14.9,0.0,0.924,2,1.71,1.78,7.1,280.4
MAL-1210-1253,Malakoff,48.830156,2.307793,0.502,22,2,1.05,2025-12-10T22:00,9.5,0.57,0.871,6,0.44,0.6,10.8,210.5
VLP-1210-1254,Villepinte,48.957881,2.571765,0.762,19,2,1.74,2025-12-10T19:00,7.8,0.0,0.877,6,2.33,1.86,15.4,216.3
MAL-1210-1255,Malakoff,48.820052,2.315252,0.394,11,2,1.05,2025-12-10T11:00,10.9,2.53,0.878,2,1.7,1.66,8.2,200.2
VLP-1210-1256,Villepinte,48.958433,2.524225,0.527,13,2,1.2,2025-12-10T13:00,12.4,0.0,0.919,2,2.2,2.9,12.8,230.2
RSB-1210-1257,Roissy-en-Brie,48.799301,2.638042,0.675,10,2,1.1,2025-12-10T10:00,11.5,0.55,0.942,4,0.68,0.93,4.9,297.2
RSB-1210-1258,Roissy-en-Brie,48.786433,2.647425,0.463,22,2,1.1,2025-12-10T22:00,7.8,0.44,0.91,6,1.47,1.91,14.3,206.3
VLP-1210-1259,Villepinte,48.963133,2.540312,0.179,7,2,1.74,2025-12-10T07:00,14.7,0.0,0.973,9,2.44,2.98,19.6,59.0
RSB-1210-1260,Roissy-en-Brie,48.800092,2.658734,0.293,14,2,1.1,2025-12-10T14:00,6.2,0.72,0.893,3,3.14,2.96,19.0,137.1
MAL-1210-1261,Malakoff,48.826857,2.294219,0.581,16,2,1.05,2025-12-10T16:00,8.7,0.0,0.975,5,1.38,1.3,7.8,258.7
VLP-1210-1262,Villepinte,48.965462,2.549565,0.425,12,2,1.2,2025-12-10T12:00,8.2,0.0,0.883,4,1.56,0.53,13.1,158.0
RSB-1210-1263,Roissy-en-Brie,48.77282,2.650341,0.56,9,2,1.595,2025-12-10T09:00,12.6,0.39,0.956,2,3.91,3.93,16.3,161.5
BOB-1210-1264,Bobigny,48.888139,2.461868,0.116,13,2,1.15,2025-12-10T13:00,5.7,0.0,0.886,1,1.82,0.68,7.2,49.4
VLP-1210-1265,Villepinte,48.966656,2.545303,0.502,6,2,1.2,2025-12-10T06:00,10.5,0.0,0.898,1,2.47,3.11,10.8,215.2
BOB-1210-1266,Bobigny,48.919425,2.432738,0.914,11,2,1.15,2025-12-10T11:00,10.1,2.24,0.873,5,2.49,2.0,8.5,431.3
BOB-1210-1267,Bobigny,48.925147,2.448351,0.604,15,2,1.15,2025-12-10T15:00,3.6,0.9,0.944,2,2.48,1.51,10.6,259.6
BOB-1210-1268,Bobigny,48.904618,2.438537,0.352,20,2,1.667,2025-12-10T20:00,11.1,0.0,0.928,5,2.2,1.57,22.4,87.2
VLP-1210-1269,Villepinte,48.964192,2.542435,0.758,17,2,1.74,2025-12-10T17:00,7.5,0.0,0.984,7,2.7,3.68,18.6,241.1
VLP-1210-1270,Villepinte,48.967243,2.578155,0.605,10,2,1.2,2025-12-10T10:00,4.6,0.0,0.931,2,1.39,2.7,18.6,272.0
VRY-1210-1271,Viry-Chatillon,48.669806,2.387277,0.597,8,2,1.45,2025-12-10T08:00,3.4,1.65,0.87,10,1.85,0.93,19.6,193.2
MAL-1210-1272,Malakoff,48.817798,2.303202,0.475,19,2,1.522,2025-12-10T19:00,6.1,0.69,0.888,3,1.94,1.02,14.0,153.2
MAL-1210-1273,Malakoff,48.818482,2.265726,0.448,15,2,1.05,2025-12-10T15:00,14.4,0.0,0.882,2,0.44,0.94,8.5,189.5
BOB-1210-1274,Bobigny,48.929547,2.460536,0.637,18,2,1.667,2025-12-10T18:00,5.0,5.32,0.935,8,2.13,1.76,16.0,191.8
MAL-1210-1275,Malakoff,48.822073,2.292994,0.385,14,2,1.05,2025-12-10T14:00,10.8,1.83,0.924,2,1.64,1.82,14.5,198.4
BOB-1210-1276,Bobigny,48.915068,2.451893,0.571,21,2,1.15,2025-12-10T21:00,13.3,0.77,0.941,3,1.99,2.23,12.7,229.0
MAL-1210-1277,Malakoff,48.826336,2.300193,0.583,11,2,1.05,2025-12-10T11:00,8.0,0.69,0.93,2,1.54,1.63,8.6,266.9
RSB-1210-1278,Roissy-en-Brie,48.779553,2.632486,0.208,21,2,1.1,2025-12-10T21:00,10.6,0.0,0.876,1,1.81,1.06,8.5,92.0
BOB-1210-1279,Bobigny,48.913941,2.457479,0.51,16,2,1.15,2025-12-10T16:00,3.7,1.09,0.939,4,3.13,4.12,18.8,196.3
VLP-1210-1280,Villepinte,48.985233,2.54556,0.515,15,2,1.2,2025-12-10T15:00,9.7,3.55,0.99,4,1.34,1.71,12.0,206.7
VRY-1210-1281,Viry-Chatillon,48.664052,2.365924,0.738,22,2,1.0,2025-12-10T22:00,12.5,0.0,0.915,5,0.89,1.29,15.4,370.0
VLP-1210-1282,Villepinte,48.981552,2.546925,0.702,8,2,1.74,2025-12-10T08:00,6.2,0.96,0.971,5,2.77,3.83,13.2,212.0
VRY-1210-1283,Viry-Chatillon,48.673029,2.391983,0.432,19,2,1.45,2025-12-10T19:00,12.2,0.0,0.956,3,2.0,1.09,18.4,164.9
VLP-1210-1284,Villepinte,48.965767,2.540152,0.324,10,2,1.2,2025-12-10T10:00,6.5,1.47,0.959,1,0.61,1.31,17.3,129.0
BOB-1210-1285,Bobigny,48.910935,2.462032,0.47,20,2,1.667,2025-12-10T20:00,7.0,0.05,0.87,4,2.07,2.98,20.5,154.5
VLP-1210-1286,Villepinte,48.96922,2.550284,0.625,13,2,1.2,2025-12-10T13:00,2.0,5.88,0.96,3,2.22,2.23,12.2,249.9
RSB-1210-1287,Roissy-en-Brie,48.79667,2.648277,0.317,6,2,1.1,2025-12-10T06:00,5.7,0.0,0.896,3,0.9,1.08,13.6,162.7
MAL-1210-1288,Malakoff,48.828429,2.317139,0.47,18,2,1.522,2025-12-10T18:00,12.9,0.0,0.962,2,2.2,2.23,15.0,156.1
BOB-1210-1289,Bobigny,48.905016,2.460297,0.415,13,2,1.15,2025-12-10T13:00,5.2,0.82,0.965,4,2.39,2.05,6.3,162.8
MAL-1210-1290,Malakoff,48.826116,2.294242,0.715,6,2,1.05,2025-12-10T06:00,6.0,0.0,0.905,3,2.14,1.7,16.9,355.8
BOB-1210-1291,Bobigny,48.903684,2.434905,0.5,7,2,1.667,2025-12-10T07:00,16.5,2.2,0.889,4,2.29,2.31,14.4,147.8
BOB-1210-1292,Bobigny,48.916023,2.469239,0.1,18,2,1.667,2025-12-10T18:00,5.5,0.83,0.881,3,2.17,1.49,20.5,15.6
VLP-1210-1293,Villepinte,48.977079,2.544296,0.567,9,2,1.74,2025-12-10T09:00,9.8,0.81,0.952,7,2.87,2.67,22.0,140.0
MAL-1210-1294,Malakoff,48.823402,2.291263,0.254,21,2,1.05,2025-12-10T21:00,10.3,0.0,0.899,1,2.05,2.97,14.0,114.4
BOB-1210-1295,Bobigny,48.905832,2.433714,0.394,21,2,1.15,2025-12-10T21:00,7.3,1.46,0.919,2,1.9,1.5,11.2,178.8
BOB-1210-1296,Bobigny,48.921254,2.453684,0.599,8,2,1.667,2025-12-10T08:00,13.1,0.0,0.969,3,1.42,0.84,20.5,192.6
RSB-1210-1297,Roissy-en-Brie,48.798978,2.664081,0.454,16,2,1.1,2025-12-10T16:00,9.8,0.0,0.967,10,2.76,2.67,10.7,215.1
VLP-1210-1298,Villepinte,48.964641,2.535182,0.446,22,2,1.2,2025-12-10T22:00,10.7,0.19,0.957,1,0.89,0.2,13.4,187.3
MAL-1210-1299,Malakoff,48.823903,2.304983,0.636,21,2,1.05,2025-12-10T21:00,16.3,0.0,0.938,0,1.89,1.64,6.6,278.7
RSB-1210-1300,Roissy-en-Brie,48.778899,2.649094,0.278,12,2,1.1,2025-12-10T12:00,7.6,3.09,0.896,2,2.58,3.2,7.0,135.6
VLP-1210-1301,Villepinte,48.974413,2.544578,0.376,19,2,1.74,2025-12-10T19:00,4.2,3.04,0.976,14,2.7,3.69,15.3,92.6
VRY-1210-1302,Viry-Chatillon,48.663233,2.359546,0.398,18,2,1.45,2025-12-10T18:00,3.2,1.54,0.862,4,1.45,0.91,11.9,140.5
MAL-1210-1303,Malakoff,48.801009,2.292877,0.1,8,2,1.522,2025-12-10T08:00,6.9,2.18,0.942,4,2.38,1.59,15.9,5.0
VRY-1210-1304,Viry-Chatillon,48.667166,2.367737,0.712,6,2,1.0,2025-12-10T06:00,7.2,2.01,0.885,2,1.31,2.03,17.4,345.1
VLP-1210-1305,Villepinte,48.971062,2.547674,0.502,16,2,1.2,2025-12-10T16:00,9.2,0.7,0.863,3,1.17,1.41,10.2,225.2
VRY-1210-1306,Viry-Chatillon,48.675661,2.370902,0.62,13,2,1.0,2025-12-10T13:00,3.6,1.11,0.878,2,1.18,0.66,13.5,312.4
MAL-1210-1307,Malakoff,48.818186,2.301013,0.546,12,2,1.05,2025-12-10T12:00,13.4,0.91,0.878,2,1.97,2.48,8.1,261.1
MAL-1210-1308,Malakoff,48.819179,2.307249,0.29,12,2,1.05,2025-12-10T12:00,11.7,0.0,0.958,5,1.05,0.61,15.6,124.0
MAL-1210-1309,Malakoff,48.825512,2.309584,0.569,18,2,1.522,2025-12-10T18:00,9.5,0.0,0.913,2,1.35,1.3,14.6,181.6
VLP-1210-1310,Villepinte,48.958944,2.567152,0.241,16,2,1.2,2025-12-10T16:00,4.3,0.0,0.972,4,0.74,0.47,5.5,107.8
MAL-1210-1311,Malakoff,48.834213,2.300944,0.375,21,2,1.05,2025-12-10T21:00,6.8,0.74,0.879,5,1.83,1.98,9.6,176.4
MAL-1210-1312,Malakoff,48.816839,2.286603,0.364,11,2,1.05,2025-12-10T11:00,8.1,0.52,0.869,3,2.17,2.5,13.6,159.5
VLP-1210-1313,Villepinte,48.972697,2.539625,0.118,15,2,1.2,2025-12-10T15:00,8.9,1.24,0.916,1,1.51,1.12,11.8,55.1
MAL-1210-1314,Malakoff,48.829039,2.284703,0.722,18,2,1.522,2025-12-10T18:00,3.6,1.13,0.951,3,3.92,3.14,15.4,233.7
VLP-1210-1315,Villepinte,48.967374,2.546224,0.201,22,2,1.2,2025-12-10T22:00,10.0,3.76,0.965,2,2.7,2.44,14.4,81.7
VLP-1210-1316,Villepinte,48.953937,2.549058,0.208,17,2,1.74,2025-12-10T17:00,11.8,1.37,0.899,3,1.73,1.69,10.7,73.8
BOB-1210-1317,Bobigny,48.9088,2.474192,0.503,19,2,1.667,2025-12-10T19:00,16.7,0.0,0.871,7,2.8,2.77,15.8,146.0
MAL-1210-1318,Malakoff,48.814897,2.284376,0.381,8,2,1.522,2025-12-10T08:00,13.7,1.57,0.889,6,2.51,2.0,13.2,132.2
BOB-1210-1319,Bobigny,48.906869,2.446318,0.432,13,2,1.15,2025-12-10T13:00,5.7,2.72,0.883,2,1.38,1.59,12.0,168.3
VRY-1210-1320,Viry-Chatillon,48.683289,2.377636,0.813,15,2,1.0,2025-12-10T15:00,14.9,0.0,0.987,3,1.49,1.54,7.5,418.9
VLP-1210-1321,Villepinte,48.95731,2.547569,0.251,7,2,1.74,2025-12-10T07:00,9.9,2.26,0.879,11,2.47,2.28,21.6,92.5
MAL-1210-1322,Malakoff,48.813481,2.309973,0.567,15,2,1.05,2025-12-10T15:00,9.7,0.78,0.945,2,1.31,0.82,13.2,245.5
VRY-1210-1323,Viry-Chatillon,48.671234,2.376789,0.292,20,2,1.45,2025-12-10T20:00,6.1,0.0,0.919,3,1.75,2.37,12.2,83.7
VRY-1210-1324,Viry-Chatillon,48.684314,2.382533,0.61,8,2,1.45,2025-12-10T08:00,6.9,0.0,0.964,7,2.64,2.54,20.4,217.3
VRY-1210-1325,Viry-Chatillon,48.668911,2.380423,0.364,6,2,1.0,2025-12-10T06:00,13.4,0.0,0.913,4,0.46,0.35,8.8,157.5
MAL-1210-1326,Malakoff,48.821036,2.288951,0.374,17,2,1.522,2025-12-10T17:00,15.8,0.0,0.957,3,2.06,1.18,12.4,131.9
VLP-1210-1327,Villepinte,48.964985,2.565562,0.283,18,2,1.74,2025-12-10T18:00,10.5,2.72,0.922,8,2.03,1.99,14.6,94.1
MAL-1210-1328,Malakoff,48.818982,2.284988,0.266,22,2,1.05,2025-12-10T22:00,8.3,1.31,0.925,3,2.15,2.41,11.4,121.9
MAL-1210-1329,Malakoff,48.815336,2.283204,0.1,14,2,1.05,2025-12-10T14:00,9.4,3.03,0.902,1,2.85,2.8,13.2,51.4
MAL-1210-1330,Malakoff,48.822295,2.289384,0.54,15,2,1.05,2025-12-10T15:00,11.5,1.65,0.863,2,1.68,2.4,12.0,234.1
RSB-1210-1331,Roissy-en-Brie,48.786119,2.68219,0.304,14,2,1.1,2025-12-10T14:00,9.1,2.25,0.921,4,2.14,2.11,11.0,134.8
MAL-1210-1332,Malakoff,48.834108,2.293052,0.76,7,2,1.522,2025-12-10T07:00,15.6,0.0,0.938,1,3.12,3.16,19.5,237.0
VLP-1210-1333,Villepinte,48.974216,2.556928,0.532,14,2,1.2,2025-12-10T14:00,12.8,0.0,0.877,4,2.66,1.81,16.8,219.1
VRY-1210-1334,Viry-Chatillon,48.664639,2.411338,0.739,16,2,1.0,2025-12-10T16:00,13.5,0.29,0.904,2,1.79,1.47,7.8,371.9
RSB-1210-1335,Roissy-en-Brie,48.788645,2.647507,0.227,15,2,1.1,2025-12-10T15:00,14.0,0.62,0.993,2,2.23,2.63,13.0,119.7
VRY-1210-1336,Viry-Chatillon,48.67908,2.390313,0.437,17,2,1.45,2025-12-10T17:00,7.9,1.1,0.927,4,2.27,2.07,14.4,167.2
VLP-1210-1337,Villepinte,48.985797,2.554364,0.581,15,2,1.2,2025-12-10T15:00,9.9,0.0,0.901,3,3.13,3.14,11.7,249.2
BOB-1210-1338,Bobigny,48.915895,2.435834,0.543,10,2,1.15,2025-12-10T10:00,11.5,2.03,0.903,3,3.06,3.33,12.0,211.9
MAL-1210-1339,Malakoff,48.816897,2.295681,0.523,15,2,1.05,2025-12-10T15:00,11.4,0.22,0.907,4,2.81,3.2,11.8,263.9
RSB-1210-1340,Roissy-en-Brie,48.807972,2.67045,0.343,8,2,1.595,2025-12-10T08:00,12.2,0.0,0.955,4,2.66,2.37,17.6,103.3
RSB-1210-1341,Roissy-en-Brie,48.791639,2.649625,0.333,10,2,1.1,2025-12-10T10:00,10.7,0.0,0.969,4,2.85,2.01,6.6,188.6
